QuadName,Treatment,Group,year,spp,area,cover
P1 Q3,Control,P1,1969,PSSP,NA,NA
P1 Q4,Control,P1,1969,PSSP,NA,NA
P2 Q1,Control,P2,1969,PSSP,NA,NA
P2 Q2,Control,P2,1969,PSSP,NA,NA
P2 Q3,Control,P2,1969,PSSP,NA,NA
P2 Q4,Control,P2,1969,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1969,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1969,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1969,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1969,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1969,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1969,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1969,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1969,PSSP,NA,NA
X1,Irrigation,E1,1969,PSSP,NA,NA
X2,Drought,E1,1969,PSSP,NA,NA
X5,Drought,E1,1969,PSSP,NA,NA
X6,Irrigation,E1,1969,PSSP,NA,NA
X7,Irrigation,E1,1969,PSSP,NA,NA
X8,Drought,E1,1969,PSSP,NA,NA
X11,Drought,E1,1969,PSSP,NA,NA
X12,Irrigation,E1,1969,PSSP,NA,NA
X13,Drought,E1,1969,PSSP,NA,NA
X14,Irrigation,E1,1969,PSSP,NA,NA
X15,Drought,E1,1969,PSSP,NA,NA
X16,Irrigation,E1,1969,PSSP,NA,NA
X17,Drought,E1,1969,PSSP,NA,NA
X18,Irrigation,E1,1969,PSSP,NA,NA
X19,Irrigation,E1,1969,PSSP,NA,NA
X20,Drought,E1,1969,PSSP,NA,NA
E1 Q1,Control,E1,1970,PSSP,NA,NA
E1 Q2,Control,E1,1970,PSSP,NA,NA
E1 Q3,Control,E1,1970,PSSP,NA,NA
E1 Q4,Control,E1,1970,PSSP,NA,NA
E1 Q5,Control,E1,1970,PSSP,NA,NA
E1 Q6,Control,E1,1970,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1970,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1970,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1970,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1970,PSSP,NA,NA
P1 Q1,Control,P1,1970,PSSP,NA,NA
P1 Q2,Control,P1,1970,PSSP,NA,NA
P1 Q3,Control,P1,1970,PSSP,NA,NA
P1 Q4,Control,P1,1970,PSSP,NA,NA
P2 Q1,Control,P2,1970,PSSP,NA,NA
P2 Q2,Control,P2,1970,PSSP,NA,NA
P2 Q3,Control,P2,1970,PSSP,NA,NA
P2 Q4,Control,P2,1970,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1970,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1970,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1970,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1970,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1970,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1970,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1970,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1970,PSSP,NA,NA
X1,Irrigation,E1,1970,PSSP,NA,NA
X2,Drought,E1,1970,PSSP,NA,NA
X5,Drought,E1,1970,PSSP,NA,NA
X6,Irrigation,E1,1970,PSSP,NA,NA
X7,Irrigation,E1,1970,PSSP,NA,NA
X8,Drought,E1,1970,PSSP,NA,NA
X11,Drought,E1,1970,PSSP,NA,NA
X12,Irrigation,E1,1970,PSSP,NA,NA
X13,Drought,E1,1970,PSSP,NA,NA
X14,Irrigation,E1,1970,PSSP,NA,NA
X15,Drought,E1,1970,PSSP,NA,NA
X16,Irrigation,E1,1970,PSSP,NA,NA
X17,Drought,E1,1970,PSSP,NA,NA
X18,Irrigation,E1,1970,PSSP,NA,NA
X19,Irrigation,E1,1970,PSSP,NA,NA
X20,Drought,E1,1970,PSSP,NA,NA
E1 Q1,Control,E1,1971,PSSP,NA,NA
E1 Q2,Control,E1,1971,PSSP,NA,NA
E1 Q3,Control,E1,1971,PSSP,NA,NA
E1 Q4,Control,E1,1971,PSSP,NA,NA
E1 Q5,Control,E1,1971,PSSP,NA,NA
E1 Q6,Control,E1,1971,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1971,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1971,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1971,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1971,PSSP,NA,NA
P1 Q1,Control,P1,1971,PSSP,NA,NA
P1 Q2,Control,P1,1971,PSSP,NA,NA
P1 Q3,Control,P1,1971,PSSP,NA,NA
P1 Q4,Control,P1,1971,PSSP,NA,NA
P2 Q1,Control,P2,1971,PSSP,NA,NA
P2 Q2,Control,P2,1971,PSSP,NA,NA
P2 Q3,Control,P2,1971,PSSP,NA,NA
P2 Q4,Control,P2,1971,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1971,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1971,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1971,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1971,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1971,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1971,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1971,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1971,PSSP,NA,NA
X1,Irrigation,E1,1971,PSSP,NA,NA
X2,Drought,E1,1971,PSSP,NA,NA
X5,Drought,E1,1971,PSSP,NA,NA
X6,Irrigation,E1,1971,PSSP,NA,NA
X7,Irrigation,E1,1971,PSSP,NA,NA
X8,Drought,E1,1971,PSSP,NA,NA
X11,Drought,E1,1971,PSSP,NA,NA
X12,Irrigation,E1,1971,PSSP,NA,NA
X13,Drought,E1,1971,PSSP,NA,NA
X14,Irrigation,E1,1971,PSSP,NA,NA
X15,Drought,E1,1971,PSSP,NA,NA
X16,Irrigation,E1,1971,PSSP,NA,NA
X17,Drought,E1,1971,PSSP,NA,NA
X18,Irrigation,E1,1971,PSSP,NA,NA
X19,Irrigation,E1,1971,PSSP,NA,NA
X20,Drought,E1,1971,PSSP,NA,NA
E1 Q1,Control,E1,1972,PSSP,NA,NA
E1 Q2,Control,E1,1972,PSSP,NA,NA
E1 Q3,Control,E1,1972,PSSP,NA,NA
E1 Q4,Control,E1,1972,PSSP,NA,NA
E1 Q5,Control,E1,1972,PSSP,NA,NA
E1 Q6,Control,E1,1972,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1972,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1972,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1972,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1972,PSSP,NA,NA
P1 Q1,Control,P1,1972,PSSP,NA,NA
P1 Q2,Control,P1,1972,PSSP,NA,NA
P1 Q3,Control,P1,1972,PSSP,NA,NA
P1 Q4,Control,P1,1972,PSSP,NA,NA
P2 Q1,Control,P2,1972,PSSP,NA,NA
P2 Q2,Control,P2,1972,PSSP,NA,NA
P2 Q3,Control,P2,1972,PSSP,NA,NA
P2 Q4,Control,P2,1972,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1972,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1972,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1972,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1972,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1972,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1972,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1972,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1972,PSSP,NA,NA
X1,Irrigation,E1,1972,PSSP,NA,NA
X2,Drought,E1,1972,PSSP,NA,NA
X5,Drought,E1,1972,PSSP,NA,NA
X6,Irrigation,E1,1972,PSSP,NA,NA
X7,Irrigation,E1,1972,PSSP,NA,NA
X8,Drought,E1,1972,PSSP,NA,NA
X11,Drought,E1,1972,PSSP,NA,NA
X12,Irrigation,E1,1972,PSSP,NA,NA
X13,Drought,E1,1972,PSSP,NA,NA
X14,Irrigation,E1,1972,PSSP,NA,NA
X15,Drought,E1,1972,PSSP,NA,NA
X16,Irrigation,E1,1972,PSSP,NA,NA
X17,Drought,E1,1972,PSSP,NA,NA
X18,Irrigation,E1,1972,PSSP,NA,NA
X19,Irrigation,E1,1972,PSSP,NA,NA
X20,Drought,E1,1972,PSSP,NA,NA
E1 Q1,Control,E1,1973,PSSP,NA,NA
E1 Q2,Control,E1,1973,PSSP,NA,NA
E1 Q3,Control,E1,1973,PSSP,NA,NA
E1 Q4,Control,E1,1973,PSSP,NA,NA
E1 Q5,Control,E1,1973,PSSP,NA,NA
E1 Q6,Control,E1,1973,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1973,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1973,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1973,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1973,PSSP,NA,NA
P1 Q1,Control,P1,1973,PSSP,0.0036075541322989997,0.36075541322989996
P1 Q2,Control,P1,1973,PSSP,NA,NA
P1 Q3,Control,P1,1973,PSSP,0.040820448878593985,4.082044887859398
P1 Q4,Control,P1,1973,PSSP,0.06422008627110393,6.422008627110393
P2 Q1,Control,P2,1973,PSSP,NA,NA
P2 Q2,Control,P2,1973,PSSP,0.009440137808890015,0.9440137808890016
P2 Q3,Control,P2,1973,PSSP,0.015364444090113007,1.5364444090113007
P2 Q4,Control,P2,1973,PSSP,0.019681213180271006,1.9681213180271007
P7 E1 Q1,Control,P7E1,1973,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1973,PSSP,0.037339027795386996,3.7339027795386994
P7 E1 Q3,Control,P7E1,1973,PSSP,0.007990505127510003,0.7990505127510003
P7 E1 Q4,Control,P7E1,1973,PSSP,0.02280819375660601,2.280819375660601
P10 E1 Q1,Control,P10E1,1973,PSSP,0.07797590579571295,7.797590579571295
P10 E1 Q2,Control,P10E1,1973,PSSP,0.05083194678577296,5.083194678577296
P10 E1 Q3,Control,P10E1,1973,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1973,PSSP,NA,NA
X1,Irrigation,E1,1973,PSSP,NA,NA
X2,Drought,E1,1973,PSSP,NA,NA
X5,Drought,E1,1973,PSSP,NA,NA
X6,Irrigation,E1,1973,PSSP,NA,NA
X7,Irrigation,E1,1973,PSSP,NA,NA
X8,Drought,E1,1973,PSSP,NA,NA
X11,Drought,E1,1973,PSSP,NA,NA
X12,Irrigation,E1,1973,PSSP,NA,NA
X13,Drought,E1,1973,PSSP,NA,NA
X14,Irrigation,E1,1973,PSSP,NA,NA
X15,Drought,E1,1973,PSSP,NA,NA
X16,Irrigation,E1,1973,PSSP,NA,NA
X17,Drought,E1,1973,PSSP,NA,NA
X18,Irrigation,E1,1973,PSSP,NA,NA
X19,Irrigation,E1,1973,PSSP,NA,NA
X20,Drought,E1,1973,PSSP,NA,NA
E1 Q1,Control,E1,1974,PSSP,NA,NA
E1 Q2,Control,E1,1974,PSSP,NA,NA
E1 Q3,Control,E1,1974,PSSP,NA,NA
E1 Q4,Control,E1,1974,PSSP,NA,NA
E1 Q5,Control,E1,1974,PSSP,NA,NA
E1 Q6,Control,E1,1974,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1974,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1974,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1974,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1974,PSSP,NA,NA
P1 Q1,Control,P1,1974,PSSP,NA,NA
P1 Q2,Control,P1,1974,PSSP,NA,NA
P1 Q3,Control,P1,1974,PSSP,NA,NA
P1 Q4,Control,P1,1974,PSSP,NA,NA
P2 Q1,Control,P2,1974,PSSP,NA,NA
P2 Q2,Control,P2,1974,PSSP,NA,NA
P2 Q3,Control,P2,1974,PSSP,NA,NA
P2 Q4,Control,P2,1974,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1974,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1974,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1974,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1974,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1974,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1974,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1974,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1974,PSSP,NA,NA
X1,Irrigation,E1,1974,PSSP,NA,NA
X2,Drought,E1,1974,PSSP,NA,NA
X5,Drought,E1,1974,PSSP,NA,NA
X6,Irrigation,E1,1974,PSSP,NA,NA
X7,Irrigation,E1,1974,PSSP,NA,NA
X8,Drought,E1,1974,PSSP,NA,NA
X11,Drought,E1,1974,PSSP,NA,NA
X12,Irrigation,E1,1974,PSSP,NA,NA
X13,Drought,E1,1974,PSSP,NA,NA
X14,Irrigation,E1,1974,PSSP,NA,NA
X15,Drought,E1,1974,PSSP,NA,NA
X16,Irrigation,E1,1974,PSSP,NA,NA
X17,Drought,E1,1974,PSSP,NA,NA
X18,Irrigation,E1,1974,PSSP,NA,NA
X19,Irrigation,E1,1974,PSSP,NA,NA
X20,Drought,E1,1974,PSSP,NA,NA
E1 Q1,Control,E1,1975,PSSP,NA,NA
E1 Q2,Control,E1,1975,PSSP,NA,NA
E1 Q3,Control,E1,1975,PSSP,NA,NA
E1 Q4,Control,E1,1975,PSSP,NA,NA
E1 Q5,Control,E1,1975,PSSP,NA,NA
E1 Q6,Control,E1,1975,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1975,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1975,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1975,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1975,PSSP,NA,NA
P1 Q1,Control,P1,1975,PSSP,NA,NA
P1 Q2,Control,P1,1975,PSSP,NA,NA
P1 Q3,Control,P1,1975,PSSP,NA,NA
P1 Q4,Control,P1,1975,PSSP,NA,NA
P2 Q1,Control,P2,1975,PSSP,NA,NA
P2 Q2,Control,P2,1975,PSSP,NA,NA
P2 Q3,Control,P2,1975,PSSP,NA,NA
P2 Q4,Control,P2,1975,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1975,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1975,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1975,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1975,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1975,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1975,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1975,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1975,PSSP,NA,NA
X1,Irrigation,E1,1975,PSSP,NA,NA
X2,Drought,E1,1975,PSSP,NA,NA
X5,Drought,E1,1975,PSSP,NA,NA
X6,Irrigation,E1,1975,PSSP,NA,NA
X7,Irrigation,E1,1975,PSSP,NA,NA
X8,Drought,E1,1975,PSSP,NA,NA
X11,Drought,E1,1975,PSSP,NA,NA
X12,Irrigation,E1,1975,PSSP,NA,NA
X13,Drought,E1,1975,PSSP,NA,NA
X14,Irrigation,E1,1975,PSSP,NA,NA
X15,Drought,E1,1975,PSSP,NA,NA
X16,Irrigation,E1,1975,PSSP,NA,NA
X17,Drought,E1,1975,PSSP,NA,NA
X18,Irrigation,E1,1975,PSSP,NA,NA
X19,Irrigation,E1,1975,PSSP,NA,NA
X20,Drought,E1,1975,PSSP,NA,NA
E1 Q1,Control,E1,1976,PSSP,NA,NA
E1 Q2,Control,E1,1976,PSSP,NA,NA
E1 Q3,Control,E1,1976,PSSP,NA,NA
E1 Q4,Control,E1,1976,PSSP,NA,NA
E1 Q5,Control,E1,1976,PSSP,NA,NA
E1 Q6,Control,E1,1976,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1976,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1976,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1976,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1976,PSSP,NA,NA
P1 Q1,Control,P1,1976,PSSP,NA,NA
P1 Q2,Control,P1,1976,PSSP,NA,NA
P1 Q3,Control,P1,1976,PSSP,NA,NA
P1 Q4,Control,P1,1976,PSSP,NA,NA
P2 Q1,Control,P2,1976,PSSP,NA,NA
P2 Q2,Control,P2,1976,PSSP,NA,NA
P2 Q3,Control,P2,1976,PSSP,NA,NA
P2 Q4,Control,P2,1976,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1976,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1976,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1976,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1976,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1976,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1976,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1976,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1976,PSSP,NA,NA
X1,Irrigation,E1,1976,PSSP,NA,NA
X2,Drought,E1,1976,PSSP,NA,NA
X5,Drought,E1,1976,PSSP,NA,NA
X6,Irrigation,E1,1976,PSSP,NA,NA
X7,Irrigation,E1,1976,PSSP,NA,NA
X8,Drought,E1,1976,PSSP,NA,NA
X11,Drought,E1,1976,PSSP,NA,NA
X12,Irrigation,E1,1976,PSSP,NA,NA
X13,Drought,E1,1976,PSSP,NA,NA
X14,Irrigation,E1,1976,PSSP,NA,NA
X15,Drought,E1,1976,PSSP,NA,NA
X16,Irrigation,E1,1976,PSSP,NA,NA
X17,Drought,E1,1976,PSSP,NA,NA
X18,Irrigation,E1,1976,PSSP,NA,NA
X19,Irrigation,E1,1976,PSSP,NA,NA
X20,Drought,E1,1976,PSSP,NA,NA
E1 Q1,Control,E1,1977,PSSP,NA,NA
E1 Q2,Control,E1,1977,PSSP,NA,NA
E1 Q3,Control,E1,1977,PSSP,NA,NA
E1 Q4,Control,E1,1977,PSSP,NA,NA
E1 Q5,Control,E1,1977,PSSP,NA,NA
E1 Q6,Control,E1,1977,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1977,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1977,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1977,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1977,PSSP,NA,NA
P1 Q1,Control,P1,1977,PSSP,NA,NA
P1 Q2,Control,P1,1977,PSSP,NA,NA
P1 Q3,Control,P1,1977,PSSP,NA,NA
P1 Q4,Control,P1,1977,PSSP,NA,NA
P2 Q1,Control,P2,1977,PSSP,NA,NA
P2 Q2,Control,P2,1977,PSSP,NA,NA
P2 Q3,Control,P2,1977,PSSP,NA,NA
P2 Q4,Control,P2,1977,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1977,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1977,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1977,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1977,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1977,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1977,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1977,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1977,PSSP,NA,NA
X1,Irrigation,E1,1977,PSSP,NA,NA
X2,Drought,E1,1977,PSSP,NA,NA
X5,Drought,E1,1977,PSSP,NA,NA
X6,Irrigation,E1,1977,PSSP,NA,NA
X7,Irrigation,E1,1977,PSSP,NA,NA
X8,Drought,E1,1977,PSSP,NA,NA
X11,Drought,E1,1977,PSSP,NA,NA
X12,Irrigation,E1,1977,PSSP,NA,NA
X13,Drought,E1,1977,PSSP,NA,NA
X14,Irrigation,E1,1977,PSSP,NA,NA
X15,Drought,E1,1977,PSSP,NA,NA
X16,Irrigation,E1,1977,PSSP,NA,NA
X17,Drought,E1,1977,PSSP,NA,NA
X18,Irrigation,E1,1977,PSSP,NA,NA
X19,Irrigation,E1,1977,PSSP,NA,NA
X20,Drought,E1,1977,PSSP,NA,NA
E1 Q1,Control,E1,1978,PSSP,NA,NA
E1 Q2,Control,E1,1978,PSSP,NA,NA
E1 Q3,Control,E1,1978,PSSP,NA,NA
E1 Q4,Control,E1,1978,PSSP,NA,NA
E1 Q5,Control,E1,1978,PSSP,NA,NA
E1 Q6,Control,E1,1978,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1978,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1978,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1978,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1978,PSSP,NA,NA
P1 Q1,Control,P1,1978,PSSP,NA,NA
P1 Q2,Control,P1,1978,PSSP,NA,NA
P1 Q3,Control,P1,1978,PSSP,NA,NA
P1 Q4,Control,P1,1978,PSSP,NA,NA
P2 Q1,Control,P2,1978,PSSP,NA,NA
P2 Q2,Control,P2,1978,PSSP,NA,NA
P2 Q3,Control,P2,1978,PSSP,NA,NA
P2 Q4,Control,P2,1978,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1978,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1978,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1978,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1978,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1978,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1978,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1978,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1978,PSSP,NA,NA
X1,Irrigation,E1,1978,PSSP,NA,NA
X2,Drought,E1,1978,PSSP,NA,NA
X5,Drought,E1,1978,PSSP,NA,NA
X6,Irrigation,E1,1978,PSSP,NA,NA
X7,Irrigation,E1,1978,PSSP,NA,NA
X8,Drought,E1,1978,PSSP,NA,NA
X11,Drought,E1,1978,PSSP,NA,NA
X12,Irrigation,E1,1978,PSSP,NA,NA
X13,Drought,E1,1978,PSSP,NA,NA
X14,Irrigation,E1,1978,PSSP,NA,NA
X15,Drought,E1,1978,PSSP,NA,NA
X16,Irrigation,E1,1978,PSSP,NA,NA
X17,Drought,E1,1978,PSSP,NA,NA
X18,Irrigation,E1,1978,PSSP,NA,NA
X19,Irrigation,E1,1978,PSSP,NA,NA
X20,Drought,E1,1978,PSSP,NA,NA
E1 Q1,Control,E1,1979,PSSP,NA,NA
E1 Q2,Control,E1,1979,PSSP,NA,NA
E1 Q3,Control,E1,1979,PSSP,NA,NA
E1 Q4,Control,E1,1979,PSSP,NA,NA
E1 Q5,Control,E1,1979,PSSP,NA,NA
E1 Q6,Control,E1,1979,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1979,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1979,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1979,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1979,PSSP,NA,NA
P1 Q1,Control,P1,1979,PSSP,NA,NA
P1 Q2,Control,P1,1979,PSSP,NA,NA
P1 Q3,Control,P1,1979,PSSP,NA,NA
P1 Q4,Control,P1,1979,PSSP,NA,NA
P2 Q1,Control,P2,1979,PSSP,NA,NA
P2 Q2,Control,P2,1979,PSSP,NA,NA
P2 Q3,Control,P2,1979,PSSP,NA,NA
P2 Q4,Control,P2,1979,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1979,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1979,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1979,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1979,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1979,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1979,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1979,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1979,PSSP,NA,NA
X1,Irrigation,E1,1979,PSSP,NA,NA
X2,Drought,E1,1979,PSSP,NA,NA
X5,Drought,E1,1979,PSSP,NA,NA
X6,Irrigation,E1,1979,PSSP,NA,NA
X7,Irrigation,E1,1979,PSSP,NA,NA
X8,Drought,E1,1979,PSSP,NA,NA
X11,Drought,E1,1979,PSSP,NA,NA
X12,Irrigation,E1,1979,PSSP,NA,NA
X13,Drought,E1,1979,PSSP,NA,NA
X14,Irrigation,E1,1979,PSSP,NA,NA
X15,Drought,E1,1979,PSSP,NA,NA
X16,Irrigation,E1,1979,PSSP,NA,NA
X17,Drought,E1,1979,PSSP,NA,NA
X18,Irrigation,E1,1979,PSSP,NA,NA
X19,Irrigation,E1,1979,PSSP,NA,NA
X20,Drought,E1,1979,PSSP,NA,NA
E1 Q1,Control,E1,1980,PSSP,NA,NA
E1 Q2,Control,E1,1980,PSSP,NA,NA
E1 Q3,Control,E1,1980,PSSP,NA,NA
E1 Q4,Control,E1,1980,PSSP,NA,NA
E1 Q5,Control,E1,1980,PSSP,NA,NA
E1 Q6,Control,E1,1980,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1980,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1980,PSSP,NA,NA
P1 E1 Q3,Control,P1E1,1980,PSSP,NA,NA
P1 E1 Q4,Control,P1E1,1980,PSSP,NA,NA
P1 Q1,Control,P1,1980,PSSP,NA,NA
P1 Q2,Control,P1,1980,PSSP,NA,NA
P1 Q3,Control,P1,1980,PSSP,NA,NA
P1 Q4,Control,P1,1980,PSSP,NA,NA
P2 Q1,Control,P2,1980,PSSP,NA,NA
P2 Q2,Control,P2,1980,PSSP,NA,NA
P2 Q3,Control,P2,1980,PSSP,NA,NA
P2 Q4,Control,P2,1980,PSSP,NA,NA
P7 E1 Q1,Control,P7E1,1980,PSSP,NA,NA
P7 E1 Q2,Control,P7E1,1980,PSSP,NA,NA
P7 E1 Q3,Control,P7E1,1980,PSSP,NA,NA
P7 E1 Q4,Control,P7E1,1980,PSSP,NA,NA
P10 E1 Q1,Control,P10E1,1980,PSSP,NA,NA
P10 E1 Q2,Control,P10E1,1980,PSSP,NA,NA
P10 E1 Q3,Control,P10E1,1980,PSSP,NA,NA
P10 E1 Q4,Control,P10E1,1980,PSSP,NA,NA
X1,Irrigation,E1,1980,PSSP,NA,NA
X2,Drought,E1,1980,PSSP,NA,NA
X5,Drought,E1,1980,PSSP,NA,NA
X6,Irrigation,E1,1980,PSSP,NA,NA
X7,Irrigation,E1,1980,PSSP,NA,NA
X8,Drought,E1,1980,PSSP,NA,NA
X11,Drought,E1,1980,PSSP,NA,NA
X12,Irrigation,E1,1980,PSSP,NA,NA
X13,Drought,E1,1980,PSSP,NA,NA
X14,Irrigation,E1,1980,PSSP,NA,NA
X15,Drought,E1,1980,PSSP,NA,NA
X16,Irrigation,E1,1980,PSSP,NA,NA
X17,Drought,E1,1980,PSSP,NA,NA
X18,Irrigation,E1,1980,PSSP,NA,NA
X19,Irrigation,E1,1980,PSSP,NA,NA
X20,Drought,E1,1980,PSSP,NA,NA
E1 Q1,Control,E1,1981,PSSP,NA,NA
E1 Q2,Control,E1,1981,PSSP,NA,NA
E1 Q3,Control,E1,1981,PSSP,NA,NA
E1 Q4,Control,E1,1981,PSSP,NA,NA
E1 Q5,Control,E1,1981,PSSP,NA,NA
E1 Q6,Control,E1,1981,PSSP,NA,NA
P1 E1 Q1,Control,P1E1,1981,PSSP,NA,NA
P1 E1 Q2,Control,P1E1,1981,PSSP,NA,NA
